Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
PowerbankChargingStation,3.0,2.0,30.702507,76.729567,FuelStation,ElectricalChargingStation,5,0,6007.000000000001,2.4
ChawlaPetrolPump,4.0,378.0,30.702441,76.729237,FuelStation,PetrolPump,5,0,6007.000000000001,3.984251968503937
BrarBuffetandDhaba,4.2,714.0,30.702836,76.726915,Restaurant,Buffet,5,0,6007.000000000001,4.190794979079462
HFSuperIceCreamParlour,4.5,194.0,30.702169,76.727451,Restaurant,IceCreamParlor,5,0,6007.000000000001,4.461928934010152
OceanViewRestaurant-AVentureofJ.P.HospitalityandServices,4.5,295.0,30.701787,76.727769,Restaurant,FineDining,5,0,6007.000000000001,4.474832214765101
Mombakers,3.8,715.0,30.702285,76.727319,Restaurant,Bakery,5,0,6007.000000000001,3.7924791086351184
BakersDelight,4.4,81.0,30.703051,76.727153,Restaurant,Bakery,5,0,6007.000000000001,4.314285714285711
OceanViewRestaurant-AVentureofJ.P.HospitalityandServices,4.5,295.0,30.701787,76.727769,Restaurant,Buffet,5,0,6007.000000000001,4.474832214765101
CaptainSam'sPizzaPhase7,4.2,84.0,30.701929,76.72766,Restaurant,Pizzeria,5,0,6007.000000000001,4.124137931034476
CaptainSam'sPizzaPhase7,4.2,84.0,30.701929,76.72766,Restaurant,Buffet,5,0,6007.000000000001,4.124137931034476
BabaIceCreamParlour,5.0,15.0,30.70293,76.727162,Restaurant,IceCreamParlor,5,0,6007.000000000001,4.5
GianiIcecream,4.2,5.0,30.702539,76.729281,Restaurant,IceCreamParlor,5,0,6007.000000000001,3.375
HFSuperIceCreamParlour,4.5,194.0,30.702169,76.727451,EventVenue,Stadium,5,0,6007.000000000001,4.461928934010152
7phaselights,4.3,950.0,30.701594,76.728723,EventVenue,Stadium,5,0,6007.000000000001,4.292759706191051
INDOORSTADIUM,4.5,13.0,30.702505,76.723762,EventVenue,Stadium,5,0,6007.000000000001,4.03125
DentalIQ|BestDentalClinicInMohali|BestDentistInMohali,4.9,34.0,30.702488,76.727188,Hospital,DentalClinic,5,0,6007.000000000001,4.664864864864867
DailyDentalCare,5.0,54.0,30.702169,76.727477,Hospital,DentalClinic,5,0,6007.000000000001,4.842105263157895
THESMALLANIMALPETHOSPITAL&PETMALL,4.4,278.0,30.701746,76.72803,Hospital,SpecialtyHospital,5,0,6007.000000000001,4.37437722419929
Lakmesalon,4.8,1669.0,30.702491,76.727185,PersonalCare,HairSalon,5,0,6007.000000000001,4.794976076555151
HairRevolution||BestBridalMakeupArtistinMohali||BestBridalSaloninMohali||BestSaloninMohali,4.6,36.0,30.702287,76.727345,PersonalCare,HairSalon,5,0,6007.000000000001,4.399999999999997
RoopRoseunisexsalon,4.7,166.0,30.701937,76.727658,PersonalCare,HairSalon,5,0,6007.000000000001,4.65207100591717
EKJOTPUBLICSCHOOL,4.2,14.0,30.70091,76.712049,EducationalInstitute,School,5,0,6007.000000000001,3.8117647058823536
AagaazKalaKendraSchoolOfMusic,5.0,24.0,30.702466,76.727204,EducationalInstitute,ArtSchool,5,0,6007.000000000001,4.666666666666667
AagaazKalaKendraSchoolOfMusic,5.0,24.0,30.702466,76.727204,EducationalInstitute,MusicSchool,5,0,6007.000000000001,4.666666666666667
TheDanceMafia,4.6,342.0,30.702035,76.727574,EducationalInstitute,DanceSchool,5,0,6007.000000000001,4.577391304347805
YadavindraPublicSchool,4.2,262.0,30.702853,76.737495,EducationalInstitute,School,5,0,6007.000000000001,4.175094339622661
YadavindraPublicSchool,4.2,262.0,30.702853,76.737495,EducationalInstitute,University,5,0,6007.000000000001,4.175094339622661
PunjabSanitary&HardwareSales,4.6,12.0,30.702086,76.727512,Shop,HardwareStore,5,0,6007.000000000001,4.080000000000001
LibertyShoesMohali,3.9,34.0,30.701941,76.727636,Shop,ShoeStore,5,0,6007.000000000001,3.745945945945948
Lakmesalon,4.8,1669.0,30.702491,76.727185,Shop,BeautyParlour,5,0,6007.000000000001,4.794976076555151
RoopRoseunisexsalon,4.7,166.0,30.701937,76.727658,Shop,BeautyParlour,5,0,6007.000000000001,4.65207100591717
HFSuperIceCreamParlour,4.5,194.0,30.702169,76.727451,Shop,Diary,5,0,6007.000000000001,4.461928934010152
THERAYMONDSHOP,4.5,123.0,30.7023,76.727408,Shop,Clothing,5,0,6007.000000000001,4.440476190476191
SwasticAdvertising,4.9,36.0,30.701735,76.724775,Office,AdvertisingAgency,5,0,6007.000000000001,4.67692307692308
Dhaliwaltravels,3.8,13.0,30.702691,76.72802,Office,TravelAgency,5,0,6007.000000000001,3.4624999999999995
RightScroll,5.0,3.0,30.701736,76.724776,Office,AdvertisingAgency,5,0,6007.000000000001,3.5
