Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
RohitBakery,3.8,112.0,30.704897,76.757732,Restaurant,Bakery,6,18,12422.0,3.7530434782608766
NizamDhabahalalrestaurant,4.2,1476.0,30.704917,76.758005,Restaurant,FineDining,6,18,12422.0,4.195537525354859
teapoint,5.0,1.0,30.704772,76.75795,Restaurant,Cafe,6,18,12422.0,2.75
ALAzeemDhabaHalalRestaurant,3.9,324.0,30.704909,76.757985,Restaurant,Buffet,6,18,12422.0,3.882568807339454
NizamDhabahalalrestaurant,4.2,1476.0,30.704917,76.758005,Restaurant,Buffet,6,18,12422.0,4.195537525354859
Bareli,4.0,3.0,30.704067,76.757458,PilgrimagePlace,Temple,6,18,12422.0,3.0
ChandigarhHamariChurch,5.0,8.0,30.705108,76.757596,PilgrimagePlace,Church,6,18,12422.0,4.181818181818182
JamaMasjid45(Burail),4.7,48.0,30.704875,76.758165,PilgrimagePlace,Mosque,6,18,12422.0,4.541176470588232
M.kTravelChandigarh,5.0,1.0,30.704067,76.757372,Transportation,Airport,6,18,12422.0,2.75
Sector45-CPolicePostBurail,5.0,1.0,30.704535,76.757577,Transportation,RailwayStation,6,18,12422.0,2.75
Sector45-CPolicePostBurail,5.0,1.0,30.704535,76.757577,GovernmentBuilding,PoliceStation,6,18,12422.0,2.75
FinancialPlanner|MutualFundsAdvisor,4.9,37.0,30.704903,76.757707,FinancialInstitution,InvestmentFirm,6,18,12422.0,4.682500000000003
Dr.Tayal'sDentalClinic&ImplantCenter,4.3,12.0,30.704016,76.758164,Hospital,DentalClinic,6,18,12422.0,3.839999999999999
FriendsFitnessGym,4.2,73.0,30.70552,76.7576,Fitness&Wellness,Gym,6,18,12422.0,4.113157894736837
Gagandyers&Drycleaners,4.0,1.0,30.704067,76.757458,PersonalCare,Laundry,6,18,12422.0,2.5
"Science,PhysicsandMathstuitioncenter(ViGyanTuition)-MohaliandChandigarh",5.0,28.0,30.703553,76.757498,EducationalInstitute,TuitionCenter,6,18,12422.0,4.709677419354839
RajindraPaintAndHardwareStore,3.8,5.0,30.705164,76.757617,Shop,HardwareStore,6,18,12422.0,3.125
ShriRamFootwear-WholesellShoeShop,5.0,8.0,30.70388,76.75764,Shop,ShoeStore,6,18,12422.0,4.181818181818182
SandhuSweets&DairyProducts,5.0,2.0,30.705051,76.757605,Shop,Diary,6,18,12422.0,3.2
ESSPEEWOOLS,4.3,23.0,30.705385,76.757597,Shop,Clothing,6,18,12422.0,4.034615384615384
PressConferenceChandigarh,5.0,2.0,30.704067,76.757458,Office,MediaCompany,6,18,12422.0,3.2
"MKSAMASRAJASSOCIATESLAWFIRM(PROP.MANOJKUMAR,ADVOCATE)",5.0,3.0,30.704067,76.757458,Office,AccountingFirm,6,18,12422.0,3.5
JaiMataToursAndTravels,3.8,161.0,30.70513,76.757597,Office,TravelAgency,6,18,12422.0,3.7670731707317056
"MKSAMASRAJASSOCIATESLAWFIRM(PROP.MANOJKUMAR,ADVOCATE)",5.0,3.0,30.704067,76.757458,Office,LawFirm,6,18,12422.0,3.5
