Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
NewCharlie'sFood,3.9,429.0,30.703924,76.710175,Restaurant,FastFood,6,0,6403.399999999999,3.886805555555581
BansalNamkeen,3.9,262.0,30.704896,76.725449,Restaurant,Bakery,6,0,6403.399999999999,3.87849056603772
Phase-7,5.0,1.0,30.703958,76.726884,Transportation,BusStop,6,0,6403.399999999999,2.75
PostOfficePhase7,3.2,76.0,30.704578,76.72556,GovernmentBuilding,PostOffice,6,0,6403.399999999999,3.154430379746831
PoliceStation,5.0,1.0,30.704833,76.726979,GovernmentBuilding,PoliceStation,6,0,6403.399999999999,2.75
YpsLibrary,4.0,4.0,30.703495,76.737719,GovernmentBuilding,Library,6,0,6403.399999999999,3.142857142857143
MarketsideLibraryPark,4.0,61.0,30.704362,76.727073,Entertainment,Museum,6,0,6403.399999999999,3.90625
SportsComplexYPSMohali,5.0,1.0,30.704252,76.73704,Entertainment,SportsComplex,6,0,6403.399999999999,2.75
FattoFitDietClinic-BestYoga&PilatesStudioinMohali,5.0,78.0,30.703525,76.726525,Fitness&Wellness,YogaStudio,6,0,6403.399999999999,4.888888888888889
ProUltimateGymsSector71Mohali,4.9,390.0,30.704512,76.708784,Fitness&Wellness,Gym,6,0,6403.399999999999,4.877862595419881
FusionBodyfitStation,4.8,168.0,30.703524,76.710103,Fitness&Wellness,Gym,6,0,6403.399999999999,4.750877192982444
LaundryCentre-LaundryShopInMohali|DryCleanerInMohali,3.7,12.0,30.70506,76.731928,PersonalCare,Laundry,6,0,6403.399999999999,3.3600000000000003
NewAfroUnisexSalon|SalonMohaliPhase7,4.5,343.0,30.705234,76.725167,PersonalCare,HairSalon,6,0,6403.399999999999,4.478323699421965
SmartWondersSchool,4.8,975.0,30.703753,76.704991,EducationalInstitute,School,6,0,6403.399999999999,4.791411042944873
"PunjabiUniversityCentreforEmergingandInnovativeTechnology,Mohali",4.4,79.0,30.704418,76.727722,EducationalInstitute,College,6,0,6403.399999999999,4.312195121951216
"PunjabiUniversityCentreforEmergingandInnovativeTechnology,Mohali",4.4,79.0,30.704418,76.727722,EducationalInstitute,University,6,0,6403.399999999999,4.312195121951216
SinghDrivingSchool-BestDrivingSchoolmohali&Chandigarh,4.9,1266.0,30.704018,76.729639,EducationalInstitute,DrivingSchool,6,0,6403.399999999999,4.893144208037744
SmallWonderSchool,4.9,613.0,30.705573,76.721823,EducationalInstitute,School,6,0,6403.399999999999,4.885876623376678
MetroChemistSCO159-160Sector-71Mohali.,4.1,13.0,30.705482,76.710147,Shop,Pharmacy,6,0,6403.399999999999,3.7062500000000007
JainSuperMart,5.0,16.0,30.704464,76.728572,Shop,ConvenienceStore,6,0,6403.399999999999,4.526315789473684
BatashoestorePh-7,3.9,12.0,30.705078,76.725297,Shop,ShoeStore,6,0,6403.399999999999,3.519999999999999
WALKShoes,3.9,79.0,30.705626,76.724872,Shop,ShoeStore,6,0,6403.399999999999,3.830487804878048
FashionLounge,4.8,12.0,30.704252,76.726081,Shop,Clothing,6,0,6403.399999999999,4.239999999999999
BestIndiaTravel-BestTravelAgency/TravelAgents/TourOperatorforChandigarh-Mohali-ShimlaManali,5.0,16.0,30.704018,76.729639,Office,TravelAgency,6,0,6403.399999999999,4.526315789473684
BeetleMediaGroup-bestdigitalmarketingagencyinMohali,5.0,7.0,30.704994,76.722412,Office,MediaCompany,6,0,6403.399999999999,4.1
