Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
VishalShriGitaBhavanShriKrishnaMandir,4.8,91.0,30.707847,76.73737,PilgrimagePlace,Temple,7,0,6721.000000000002,4.710638297872348
MAHANUBHAVPANTHMANDIRSECTOR52CHANDIGARH,4.3,9.0,30.707992,76.737416,PilgrimagePlace,Temple,7,0,6721.000000000002,3.725
ShriGuruRavidasDiamondGurudwaraPhase7Mohali,4.8,174.0,30.705738,76.730203,PilgrimagePlace,Gurudwara,7,0,6721.000000000002,4.752542372881344
ShriSanatanDharmMandir,4.7,210.0,30.705676,76.729149,PilgrimagePlace,Temple,7,0,6721.000000000002,4.661971830985933
ICICIBank,5.0,1.0,30.707393,76.723966,FinancialInstitution,Bank,7,0,6721.000000000002,2.75
StateBankOfIndiaATM,3.8,4.0,30.706577,76.724814,FinancialInstitution,ATM,7,0,6721.000000000002,3.0285714285714285
"GopalHospital-Eye,FamilyMedicine,Psychiatry",4.5,118.0,30.707641,76.723667,Hospital,MentalHealthClinic,7,0,6721.000000000002,4.43801652892562
EECPTreatmentCenter,4.5,11.0,30.705847,76.727112,Hospital,RehabilitationCenter,7,0,6721.000000000002,3.9642857142857135
Sec61Park,4.3,1010.0,30.707722,76.730511,Entertainment,AmusementPark,7,0,6721.000000000002,4.293188548864839
TheArtyliciousStudio,4.8,62.0,30.707157,76.71917,EducationalInstitute,ArtSchool,7,0,6721.000000000002,4.670769230769237
RefreshyArtStudio-ResinArtistOilPaintingsCreator-,4.9,42.0,30.706464,76.719946,EducationalInstitute,ArtSchool,7,0,6721.000000000002,4.70666666666667
Rajvinderartclasses,5.0,11.0,30.707517,76.71923,EducationalInstitute,ArtSchool,7,0,6721.000000000002,4.357142857142857
UniqueTutorials,4.9,47.0,30.707578,76.724242,EducationalInstitute,TuitionCenter,7,0,6721.000000000002,4.726000000000004
NAKESHELECTRONICS,5.0,67.0,30.707061,76.724222,Shop,Electronics,7,0,6721.000000000002,4.871428571428571
VishalBhargav&Associates,4.9,101.0,30.708083,76.728714,Office,AccountingFirm,7,0,6721.000000000002,4.816346153846146
HARSHILTRAVELS,4.8,282.0,30.707513,76.723801,Office,TravelAgency,7,0,6721.000000000002,4.770526315789448
