Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
ClassicBakery,4.4,57.0,30.716989,76.737086,Restaurant,Bakery,11,0,6211.599999999999,4.280000000000003
GurudwaraSriKalgidharSinghSabha(Kajheri),4.4,20.0,30.716012,76.736263,PilgrimagePlace,Gurudwara,11,0,6211.599999999999,4.086956521739131
BusStop-Sector53,5.0,1.0,30.717211,76.734299,Transportation,BusStop,11,0,6211.599999999999,2.75
SubPostOfficeSector59SASNagar,2.7,52.0,30.716266,76.715554,GovernmentBuilding,PostOffice,11,0,6211.599999999999,2.6618181818181825
Govt.PublicDistt.Library,4.2,33.0,30.717663,76.716734,GovernmentBuilding,Library,11,0,6211.599999999999,4.016666666666668
StateBankOfIndiaATM,2.7,6.0,30.71635,76.738007,FinancialInstitution,ATM,11,0,6211.599999999999,2.466666666666667
AMHospitalMohaliByDrAtulMahajan,4.0,149.0,30.717396,76.707342,Hospital,GeneralHospital,11,0,6211.599999999999,3.960526315789474
SmileChildHospital,5.0,1.0,30.716142,76.719324,Hospital,Children'sHospital,11,0,6211.599999999999,2.75
BAWADENTALCLINIC,5.0,1.0,30.717482,76.727275,Hospital,DentalClinic,11,0,6211.599999999999,2.75
Kalawastepaperstore,5.0,1.0,30.716202,76.73806,Hospital,RehabilitationCenter,11,0,6211.599999999999,2.75
BurnGymPhase5Mohali,4.5,890.0,30.716201,76.715926,Fitness&Wellness,Gym,11,0,6211.599999999999,4.491601343784994
Tank'sGym,4.6,410.0,30.716323,76.71659,Fitness&Wellness,Gym,11,0,6211.599999999999,4.581113801452752
StarPublicSchool,4.4,15.0,30.715751,76.736995,EducationalInstitute,School,11,0,6211.599999999999,3.999999999999999
ShivAnshArtAndCoachingAcademy,5.0,28.0,30.717943,76.728977,EducationalInstitute,ArtSchool,11,0,6211.599999999999,4.709677419354839
KindCareMedicos,2.3,3.0,30.716356,76.737562,Shop,Pharmacy,11,0,6211.599999999999,2.15
RamHardwareStore,4.0,2.0,30.716608,76.735454,Shop,HardwareStore,11,0,6211.599999999999,2.8
RashmiDocumentationCentre,5.0,1.0,30.71639,76.73796,Shop,Stationery,11,0,6211.599999999999,2.75
AshokaTradingCompany,4.5,98.0,30.717152,76.735452,Shop,Diary,11,0,6211.599999999999,4.425742574257426
BilluElectronics,4.8,19.0,30.716279,76.737052,Shop,Electronics,11,0,6211.599999999999,4.418181818181817
AshokaTradingCompany,4.5,98.0,30.717152,76.735452,Shop,Stationery,11,0,6211.599999999999,4.425742574257426
