Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
BeansnBrooksCafe,4.3,758.0,30.684244,76.741892,Restaurant,Pub,0,4,5796.599999999999,4.290932982917261
BeansnBrooksCafe,4.3,758.0,30.684244,76.741892,Restaurant,Cafe,0,4,5796.599999999999,4.290932982917261
KataniDhaba,3.8,33.0,30.684187,76.741817,Restaurant,Buffet,0,4,5796.599999999999,3.6499999999999977
ElevateWellnessClub,4.5,243.0,30.683722,76.74212,Fitness&Wellness,Gym,0,4,5796.599999999999,4.469512195121951
SGDivineUnisexSalon,4.9,65.0,30.683982,76.742117,PersonalCare,HairSalon,0,4,5796.599999999999,4.772058823529411
simtgovtcollegemohali,5.0,1.0,30.684973,76.742348,EducationalInstitute,College,0,4,5796.599999999999,2.75
NehaBhattAcademy,4.9,38.0,30.689438,76.742084,EducationalInstitute,MusicSchool,0,4,5796.599999999999,4.687804878048784
NehaBhattAcademy,4.9,38.0,30.689438,76.742084,EducationalInstitute,ArtSchool,0,4,5796.599999999999,4.687804878048784
K.KDanceStudio,4.8,6.0,30.683157,76.742758,EducationalInstitute,DanceSchool,0,4,5796.599999999999,3.866666666666666
SGDivineUnisexSalon,4.9,65.0,30.683982,76.742117,Shop,BeautyParlour,0,4,5796.599999999999,4.772058823529411
OfficeMohali(Wellnessindustry),4.3,6.0,30.677042,76.742623,Office,CorporateOffice,0,4,5796.599999999999,3.533333333333333
BSMakarAdvLawOffice,5.0,271.0,30.689802,76.742525,Office,LawFirm,0,4,5796.599999999999,4.967153284671533
InsuranceLegalSupport,4.9,134.0,30.689826,76.742522,Office,LawFirm,0,4,5796.599999999999,4.836496350364952
MarketEnquiry-LocalClassifiedsAdsChandigarh,4.7,3.0,30.682844,76.742647,Office,AdvertisingAgency,0,4,5796.599999999999,3.35
