Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
IndianOil,3.9,1177.0,30.679655,76.746323,FuelStation,PetrolPump,0,8,6226.000000000001,3.895169491525442
IndianOil,3.9,1177.0,30.679655,76.746323,FuelStation,LPGStation,0,8,6226.000000000001,3.895169491525442
ChinuPunjabiDhaba,4.0,8.0,30.679384,76.746908,Restaurant,FoodTruck,0,8,6226.000000000001,3.4545454545454546
ChhatwalsFishCornerBarAndRestaurant,3.9,796.0,30.679329,76.746924,Restaurant,FineDining,0,8,6226.000000000001,3.892866082603309
ThaliPrem-Servedwithlove,3.5,261.0,30.679167,76.747151,Restaurant,Buffet,0,8,6226.000000000001,3.4829545454545454
TheKitchenBee,5.0,43.0,30.684844,76.746287,Restaurant,Bakery,0,8,6226.000000000001,4.804347826086956
SHIVSHANKARDAIRY&SWEETS,5.0,3.0,30.678434,76.746264,Restaurant,IceCreamParlor,0,8,6226.000000000001,3.5
GurdwaraHarcharanKamalSahib,4.8,142.0,30.686061,76.746575,PilgrimagePlace,Gurudwara,0,8,6226.000000000001,4.742068965517236
OrientalHallkk,4.0,1.0,30.678478,76.746239,Transportation,Airport,0,8,6226.000000000001,2.5
B.ATaxiService,5.0,79.0,30.680192,76.746765,Transportation,TaxiStand,0,8,6226.000000000001,4.890243902439025
PhysiotherapyServicesatHomeinTricityChandigarh,5.0,7.0,30.686029,76.746621,Hospital,RehabilitationCenter,0,8,6226.000000000001,4.1
Fitnessclub,4.9,20.0,30.68667,76.746368,Fitness&Wellness,Gym,0,8,6226.000000000001,4.521739130434784
ManavMangalSmartSchool,4.4,541.0,30.689922,76.746452,EducationalInstitute,University,0,8,6226.000000000001,4.386764705882397
ManavMangalSmartSchool,4.4,541.0,30.689922,76.746452,EducationalInstitute,School,0,8,6226.000000000001,4.386764705882397
AmitStationery,4.2,69.0,30.679462,76.746111,Shop,Stationery,0,8,6226.000000000001,4.108333333333328
NirmalJewellers,4.2,96.0,30.680048,76.746296,ShoppingMall,JewelryStore,0,8,6226.000000000001,4.133333333333327
UNIGLOBEShergillTravel,4.6,154.0,30.679074,76.747172,Office,TravelAgency,0,8,6226.000000000001,4.550318471337593
SaiTour&Travels,4.7,248.0,30.679105,76.747117,Office,TravelAgency,0,8,6226.000000000001,4.66772908366536
HotelRajput,3.4,103.0,30.679344,76.746937,Hotel,Hotels,0,8,6226.000000000001,3.3603773584905627
OYO30237HotelSingh's11,3.9,162.0,30.679233,76.747031,Hotel,Hotels,0,8,6226.000000000001,3.865454545454534
