Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
ChurchofJagatpura,5.0,6.0,30.67902,76.756552,PilgrimagePlace,Church,0,17,9718.999999999998,4.0
DharmaMayankhouse,5.0,1.0,30.679585,76.756469,PilgrimagePlace,Shrine,0,17,9718.999999999998,2.75
BusDepot,5.0,1.0,30.684116,76.756336,Transportation,Airport,0,17,9718.999999999998,2.75
BusDepot,5.0,1.0,30.684116,76.756336,Transportation,BusStop,0,17,9718.999999999998,2.75
SiratDrycleaning,5.0,1.0,30.690202,76.756597,PersonalCare,Laundry,0,17,9718.999999999998,2.75
GreenBeltPark,4.2,51.0,30.688306,76.756482,OutdoorSpace,Park,0,17,9718.999999999998,4.077777777777775
CHHAYASCHOOLOFART(CSA),4.6,30.0,30.690202,76.756597,EducationalInstitute,ArtSchool,0,17,9718.999999999998,4.363636363636361
CHHAYASCHOOLOFART(CSA),4.6,30.0,30.690202,76.756597,EducationalInstitute,University,0,17,9718.999999999998,4.363636363636361
CHHAYASCHOOLOFART(CSA),4.6,30.0,30.690202,76.756597,EducationalInstitute,MusicSchool,0,17,9718.999999999998,4.363636363636361
SEWAShaktiKendraMohali,5.0,1.0,30.679675,76.756606,Office,Non-ProfitOrganization,0,17,9718.999999999998,2.75
ADGBR(NW)GREF,4.4,17.0,30.684408,76.756526,Office,CorporateOffice,0,17,9718.999999999998,4.04
