Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
Myphysiorehabphysiotherapy&rehabilitationcare,5.0,4.0,30.699868,76.750966,Hospital,RehabilitationCenter,4,12,12253.999999999996,3.7142857142857135
physicstutionbyOPsir,5.0,1.0,30.699868,76.750966,EducationalInstitute,College,4,12,12253.999999999996,2.75
PremchandDineshKumar,5.0,1.0,30.699868,76.750966,Shop,HardwareStore,4,12,12253.999999999996,2.75
KKElectrical|OzoneHardwareDealer,5.0,1.0,30.699892,76.750994,Shop,HardwareStore,4,12,12253.999999999996,2.75
OnkarFurnitureIndustry|OzoneHardwareDealer,5.0,1.0,30.699806,76.750891,Shop,HardwareStore,4,12,12253.999999999996,2.75
SockSoho,4.8,266.0,30.70033,76.751046,Shop,Clothing,4,12,12253.999999999996,4.76877323420072
AbhishekGrover-JioMartDigitalPartner,5.0,1.0,30.699868,76.750966,Shop,Electronics,4,12,12253.999999999996,2.75
ThakurAccounts&GstTaxConsultant,5.0,1.0,30.699868,76.750966,Office,AccountingFirm,4,12,12253.999999999996,2.75
akhileshlawoffice,5.0,1.0,30.699868,76.750966,Office,LawFirm,4,12,12253.999999999996,2.75
hotelpelicaninn,4.7,3.0,30.699868,76.750966,Hotel,Hotels,4,12,12253.999999999996,3.35
