Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
Rollxpress,4.1,926.0,30.734153,76.753341,Restaurant,FastFood,18,14,7992.4,4.093218514531693
TheBurgerCompany,4.6,49.0,30.734111,76.753168,Restaurant,FastFood,18,14,7992.4,4.449999999999997
HashGuys,4.0,338.0,30.73372,76.753289,Restaurant,FastFood,18,14,7992.4,3.982404692082112
SWAGWICH,4.5,10.0,30.733877,76.753581,Restaurant,Cafe,18,14,7992.4,3.923076923076923
Mom'sKitchen,3.9,39.0,30.733772,76.75327,Restaurant,Buffet,18,14,7992.4,3.764285714285717
Rollxpress,4.1,926.0,30.734153,76.753341,Restaurant,Buffet,18,14,7992.4,4.093218514531693
pizzafreaker'z,4.7,36.0,30.733925,76.753484,Restaurant,Pizzeria,18,14,7992.4,4.4923076923076914
Glace,5.0,16.0,30.733725,76.753249,Restaurant,IceCreamParlor,18,14,7992.4,4.526315789473684
TheBelgianwaffleco.,4.3,533.0,30.734127,76.753171,Restaurant,Pub,18,14,7992.4,4.287126865671633
Bonkers-Juices&Shakes,4.9,8.0,30.734404,76.753179,Restaurant,Pub,18,14,7992.4,4.1090909090909085
SliceofChandigarh,4.8,521.0,30.733909,76.753357,Restaurant,FineDining,18,14,7992.4,4.783969465648862
Delhichutneyandco.,4.8,4.0,30.734136,76.753332,Restaurant,FineDining,18,14,7992.4,3.6
Bonkers-Juices&Shakes,4.9,8.0,30.734404,76.753179,Restaurant,Bar,18,14,7992.4,4.1090909090909085
ChaiSuttabar36D,4.4,597.0,30.733809,76.752986,Restaurant,Bar,18,14,7992.4,4.388000000000049
SliceofChandigarh,4.8,521.0,30.733909,76.753357,Restaurant,Pizzeria,18,14,7992.4,4.783969465648862
DesiUrbanChaiSector36,4.5,1604.0,30.733858,76.753418,Restaurant,Cafe,18,14,7992.4,4.495332918481643
TheExistentialCafe,4.8,28.0,30.733517,76.753217,Restaurant,Cafe,18,14,7992.4,4.529032258064516
CAFEALIBI,4.7,12.0,30.733889,76.753386,Restaurant,Cafe,18,14,7992.4,4.160000000000001
NarinderTaxiStand,4.3,3.0,30.734355,76.753116,Transportation,TaxiStand,18,14,7992.4,3.15
KamalEstates,4.0,4.0,30.733671,76.752978,FinancialInstitution,InvestmentFirm,18,14,7992.4,3.142857142857143
Sector36,5.0,1.0,30.73335,76.753274,Entertainment,MovieTheater,18,14,7992.4,2.75
ChandigarhUniversityDistanceEducation,3.3,7.0,30.733387,76.753334,EducationalInstitute,University,18,14,7992.4,2.91
"CollegeofCommerce-BestCACoachinginChandigarh,AccountsEconomics11,12,Bcom,CSCPTCUETDUEntranceCoaching",4.9,396.0,30.733613,76.753136,EducationalInstitute,College,18,14,7992.4,4.878195488721839
"CollegeofCommerce-BestCACoachinginChandigarh,AccountsEconomics11,12,Bcom,CSCPTCUETDUEntranceCoaching",4.9,396.0,30.733613,76.753136,EducationalInstitute,University,18,14,7992.4,4.878195488721839
Shoebespoke,4.0,26.0,30.733876,76.753437,Shop,ShoeStore,18,14,7992.4,3.793103448275862
MahabirHardwarestore,5.0,1.0,30.733922,76.752745,Shop,HardwareStore,18,14,7992.4,2.75
OSTElectronicsPvtLtd,4.9,8.0,30.733615,76.752998,Shop,Electronics,18,14,7992.4,4.1090909090909085
SuperTraders,3.9,35.0,30.733893,76.753469,Shop,Stationery,18,14,7992.4,3.750000000000002
RamBookDepot,4.2,399.0,30.733925,76.753484,Shop,Diary,18,14,7992.4,4.183582089552267
RAJESHAGGARWAL&ASSOCIATES,5.0,1.0,30.734022,76.752809,Office,AccountingFirm,18,14,7992.4,2.75
