Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
KumarRasoi,3.9,2468.0,30.73837,76.748646,Restaurant,FineDining,20,10,8942.599999999999,3.8976932416024086
KumarRasoi,3.9,2468.0,30.73837,76.748646,Restaurant,Buffet,20,10,8942.599999999999,3.8976932416024086
SOYAHUB(Pure-Veg),3.9,630.0,30.739668,76.748573,Restaurant,Buffet,20,10,8942.599999999999,3.890995260663553
SOYAHUB(Pure-Veg),3.9,630.0,30.739668,76.748573,Restaurant,FineDining,20,10,8942.599999999999,3.890995260663553
Archies-GiftGallery37,4.4,243.0,30.738566,76.748664,EventVenue,Stadium,20,10,8942.599999999999,4.370731707317062
DashmeshTaxiStand,3.1,7.0,30.738796,76.748664,Transportation,TaxiStand,20,10,8942.599999999999,2.7700000000000005
StateBankOfIndiaATM,3.7,13.0,30.739755,76.748682,FinancialInstitution,ATM,20,10,8942.599999999999,3.3812500000000005
RayanTimberstore,4.4,23.0,30.740213,76.748694,PersonalCare,Laundry,20,10,8942.599999999999,4.123076923076924
DeepDryCleaners,5.0,1.0,30.739463,76.748339,PersonalCare,Laundry,20,10,8942.599999999999,2.75
AmitAdvertisingchandigarh,4.9,8.0,30.738635,76.748578,Office,AdvertisingAgency,20,10,8942.599999999999,4.1090909090909085
WorkcaveCoworking,4.5,173.0,30.738561,76.748507,Office,Co-workingSpace,20,10,8942.599999999999,4.457386363636363
NavzanSolutions,5.0,4.0,30.738341,76.748399,Office,CorporateOffice,20,10,8942.599999999999,3.7142857142857135
