Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
LuckyFastFood,4.1,8.0,30.705459,76.758962,Restaurant,FastFood,6,19,12445.6,3.527272727272728
ChandigarhRasoi,3.8,583.0,30.704875,76.75834,Restaurant,Buffet,6,19,12445.6,3.790784982935138
YoursCollection,1.0,1.0,30.705559,76.758526,Restaurant,Pub,6,19,12445.6,1.75
BankofMaharashtraATM,5.0,1.0,30.704849,76.758733,FinancialInstitution,ATM,6,19,12445.6,2.75
TeraHiTeraMissionHospital,3.9,230.0,30.704868,76.759274,Hospital,SpecialtyHospital,6,19,12445.6,3.875536480686681
ProAthleteFitnessGym,4.6,17.0,30.705175,76.758971,Entertainment,SportsComplex,6,19,12445.6,4.209999999999999
PrinceDanceZone-Dance&FitnessClasses|WeddingChoreographers,5.0,22.0,30.704908,76.758374,EducationalInstitute,DanceSchool,6,19,12445.6,4.64
OpenBoard(NIOS)Admission&Classes,5.0,131.0,30.704908,76.758374,EducationalInstitute,College,6,19,12445.6,4.932835820895522
OpenBoard(NIOS)Admission&Classes,5.0,131.0,30.704908,76.758374,EducationalInstitute,University,6,19,12445.6,4.932835820895522
ImaginationCoachingCenter,5.0,136.0,30.705236,76.758605,EducationalInstitute,University,6,19,12445.6,4.935251798561152
NarangTraders|WholesaleStationeryChandigarh|BulkStationeryChandigarh,4.9,25.0,30.704908,76.758374,Shop,Stationery,6,19,12445.6,4.589285714285716
CobbApparelsChandigarh,4.9,30.0,30.704908,76.758374,Shop,Clothing,6,19,12445.6,4.636363636363639
AdvikEnterprises,5.0,27.0,30.703938,76.75916,Shop,Clothing,6,19,12445.6,4.7
RudraAdvertisingCompany,4.1,15.0,30.704878,76.7587,Office,AdvertisingAgency,6,19,12445.6,3.750000000000001
MaxxInfotech,5.0,7.0,30.704888,76.758686,Office,CorporateOffice,6,19,12445.6,4.1
BansalArun&Co.,5.0,80.0,30.70337,76.759029,Office,AccountingFirm,6,19,12445.6,4.891566265060241
