Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
Arora'sFoods&Snacks,3.5,155.0,30.697442,76.755351,Restaurant,FastFood,3,16,14067.400000000003,3.471518987341772
FoodParadise,4.5,8.0,30.697455,76.755338,Restaurant,FastFood,3,16,14067.400000000003,3.8181818181818175
Laajawab,3.5,98.0,30.697514,76.755337,Restaurant,FastFood,3,16,14067.400000000003,3.4554455445544554
Arora'sFoods&Snacks,3.5,155.0,30.697442,76.755351,Restaurant,Buffet,3,16,14067.400000000003,3.471518987341772
Arora'sFoods&Snacks,3.5,155.0,30.697442,76.755351,EventVenue,Stadium,3,16,14067.400000000003,3.471518987341772
PunjabNationalBank,3.5,15.0,30.697463,76.755102,FinancialInstitution,Bank,3,16,14067.400000000003,3.25
StateBankOfIndiaATM,3.3,3.0,30.697566,76.755253,FinancialInstitution,ATM,3,16,14067.400000000003,2.65
MittalMedicines&Surgicals,4.0,6.0,30.697558,76.755191,Shop,Pharmacy,3,16,14067.400000000003,3.333333333333333
PenNPaperGallery,5.0,1.0,30.69757,76.755224,Shop,Stationery,3,16,14067.400000000003,2.75
MeeÃ¯Â¿Â½scorner,5.0,25.0,30.697502,76.75517,Shop,Clothing,3,16,14067.400000000003,4.678571428571429
KumarComputerServices,4.9,10.0,30.697304,76.755204,Shop,Electronics,3,16,14067.400000000003,4.23076923076923
