Verka Corporate Office,4.3,(176),30.722072,76.770565,Office,Corporate Office
NCR Corporation India Pvt Ltd,4.2,(11),30.721199,76.759455,Office,Corporate Office
Office,5.0,(2),30.734976,76.787092,Office,Corporate Office
VEE AAR PROFESSIONALS LLP,5.0,(6),30.714134,76.766448,Office,Corporate Office
Office,4.8,(4),30.719855,76.768765,Office,Corporate Office
Raman Walia Advocate High Court Chd,5.0,(1),30.732325,76.781524,Office,Corporate Office
Chandigarh Smart City Limited Office,4.5,(57),30.743144,76.786291,Office,Corporate Office
Verka Corporate Office,4.3,(176),30.722072,76.770565,Office,Corporate Office
NCR Corporation India Pvt Ltd,4.2,(11),30.721199,76.759455,Office,Corporate Office
Office,5.0,(2),30.734976,76.787092,Office,Corporate Office
The Kalgidhar Trust Purchase Office,4.3,(31),30.738517,76.774759,Office,Corporate Office
Sector 23 c,4.8,(5),30.737742,76.764729,Office,Corporate Office
"Kutlehar House, Chandigarh",5.0,(1),30.742523,76.765399,Office,Corporate Office
Omaxe New Chandigarh Property,3.4,(5),30.738774,76.762357,Office,Corporate Office
CA Rajiv Malhotra,4.8,(5),30.737517,76.775053,Office,Corporate Office
