Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
StateBankofIndiaSEC-35-CCHANDIGARH,2.9,10.0,30.726639,76.757351,FinancialInstitution,Bank,15,18,7836.4,2.692307692307692
CentralBankOfIndia,4.1,30.0,30.726875,76.757999,FinancialInstitution,Bank,15,18,7836.4,3.9090909090909074
StateBankofIndiaATM,4.8,5.0,30.726518,76.757491,FinancialInstitution,ATM,15,18,7836.4,3.75
MoneyMantraAdvisors,5.0,7.0,30.726793,76.757921,FinancialInstitution,InvestmentFirm,15,18,7836.4,4.1
ChampsSports-SportsshopChandigarh|SportsGoodsdealers&GymEquipmentShoesinChandigarh,4.7,267.0,30.726524,76.757999,Entertainment,SportsComplex,15,18,7836.4,4.670000000000023
SupramaFitness,4.6,125.0,30.726651,76.757669,Fitness&Wellness,Gym,15,18,7836.4,4.539062500000011
Rock'n'RollDanceModelingActingAcademyChandigarh,5.0,63.0,30.726715,76.757787,Fitness&Wellness,YogaStudio,15,18,7836.4,4.863636363636363
ChampsSports-SportsshopChandigarh|SportsGoodsdealers&GymEquipmentShoesinChandigarh,4.7,267.0,30.726524,76.757999,Fitness&Wellness,Gym,15,18,7836.4,4.670000000000023
TheSaloneStudio(BestSalon|HairAcademy|BridalMakeup|NailSalon|HairExtensions)-BestSalonInChandigarh,4.5,375.0,30.726336,76.757809,PersonalCare,HairSalon,15,18,7836.4,4.48015873015873
Hair4Usalonsector35D,4.7,78.0,30.726682,76.75779,PersonalCare,HairSalon,15,18,7836.4,4.599999999999994
GlamZoneHairSalon,3.9,335.0,30.72621,76.757982,PersonalCare,HairSalon,15,18,7836.4,3.883136094674564
"RUNWAYSALONDEPARIS(BestSaloninChandigarh,BestSaloninSector35)",4.8,110.0,30.726594,76.757664,PersonalCare,HairSalon,15,18,7836.4,4.725663716814165
BandBox,2.9,22.0,30.727025,76.758003,PersonalCare,Laundry,15,18,7836.4,2.792
Rock'n'RollDanceModelingActingAcademyChandigarh,5.0,63.0,30.726715,76.757787,EducationalInstitute,DanceSchool,15,18,7836.4,4.863636363636363
GovernmentModelHighSchool,4.1,33.0,30.727834,76.757775,EducationalInstitute,School,15,18,7836.4,3.924999999999998
Rock'n'RollDanceModelingActingAcademyChandigarh,5.0,63.0,30.726715,76.757787,EducationalInstitute,ArtSchool,15,18,7836.4,4.863636363636363
Batashoestore,4.0,123.0,30.726162,76.758007,Shop,ShoeStore,15,18,7836.4,3.952380952380953
PRATAPBROTHERSCHEMIST,4.6,5.0,30.726861,76.758084,Shop,Pharmacy,15,18,7836.4,3.625
LakmeSalonSec35chandigarh,4.7,1304.0,30.726664,76.757707,Shop,BeautyParlour,15,18,7836.4,4.69380260137709
"RUNWAYSALONDEPARIS(BestSaloninChandigarh,BestSaloninSector35)",4.8,110.0,30.726594,76.757664,Shop,BeautyParlour,15,18,7836.4,4.725663716814165
RadiantCashManagementServicePvt.Ltd,4.1,7.0,30.72639,76.757689,Office,CorporateOffice,15,18,7836.4,3.47
