Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
IndianOil,4.0,552.0,30.697192362959857,76.76240494308773,FuelStation,PetrolPump,3,22,11609.0,3.989189189189189
HPPETROLPUMP-ROCKROSEAUTOCENTRE,4.1,210.0,30.697192362959857,76.76240494308773,FuelStation,PetrolPump,3,22,11609.0,4.070422535211282
TheChefDude,4.3,8.0,30.697192362959857,76.76240494308773,Restaurant,FineDining,3,22,11609.0,3.672727272727272
NineteenthMayRestaurant|Cafe|Bakery|Bar|CateringServices,4.5,541.0,30.697192362959857,76.76240494308773,Restaurant,Bar,3,22,11609.0,4.486213235294118
VarinderSingh,5.0,1.0,30.697192362959857,76.76240494308773,Restaurant,FastFood,3,22,11609.0,2.75
Ammadesibites,5.0,1.0,30.697192362959857,76.76240494308773,Restaurant,Cafe,3,22,11609.0,2.75
chachasnacksbar,5.0,1.0,30.697894,76.762628,Restaurant,Bar,3,22,11609.0,2.75
HarpreetConfectionery||BESTCAKESHOP||BIRTHDAYCAKES||WEDDINGCAKES||CUSTOMISEDCAKES||BESTBAKERYINCHANDIGARH,4.9,258.0,30.697192362959857,76.76240494308773,Restaurant,Bakery,3,22,11609.0,4.866666666666672
PokketCafeChandigarh,4.2,401.0,30.697192362959857,76.76240494308773,Restaurant,Cafe,3,22,11609.0,4.183663366336663
CityCabana,4.0,871.0,30.697192362959857,76.76240494308773,Restaurant,Pub,3,22,11609.0,3.993135011441648
rocksamspizza's,5.0,1.0,30.697192362959857,76.76240494308773,Restaurant,Pizzeria,3,22,11609.0,2.75
Breadoflifechurch,5.0,1.0,30.697192362959857,76.76240494308773,PilgrimagePlace,Church,3,22,11609.0,2.75
GurudwaraDasmeshDarbarSaheb,4.7,130.0,30.697192362959857,76.76240494308773,PilgrimagePlace,Gurudwara,3,22,11609.0,4.639097744360903
GurudwaraDasmeshDarbarSaheb,4.7,130.0,30.697192362959857,76.76240494308773,PilgrimagePlace,Shrine,3,22,11609.0,4.639097744360903
ChandigarhHockeyStadium,4.4,918.0,30.697192362959857,76.76240494308773,EventVenue,Stadium,3,22,11609.0,4.3921824104235165
ChandigarhHockeyStadium,4.4,918.0,30.697192362959857,76.76240494308773,EventVenue,Arena,3,22,11609.0,4.3921824104235165
ParkingLot,3.9,7.0,30.697192362959857,76.76240494308773,Transportation,Airport,3,22,11609.0,3.33
Sector51/50,5.0,1.0,30.697192362959857,76.76240494308773,Transportation,RailwayStation,3,22,11609.0,2.75
mohalitaxiservice,4.8,23.0,30.697192362959857,76.76240494308773,Transportation,TaxiStand,3,22,11609.0,4.476923076923075
Sector-42C,5.0,1.0,30.697192362959857,76.76240494308773,Transportation,BusStop,3,22,11609.0,2.75
MrSinghCab,4.7,113.0,30.697192362959857,76.76240494308773,Transportation,TaxiStand,3,22,11609.0,4.6301724137930975
MrSinghCab,4.7,113.0,30.697192362959857,76.76240494308773,Transportation,Airport,3,22,11609.0,4.6301724137930975
Sector35/22,5.0,1.0,30.697192362959857,76.76240494308773,Transportation,RailwayStation,3,22,11609.0,2.75
NewAirport,4.0,17.0,30.697192362959857,76.76240494308773,Transportation,Airport,3,22,11609.0,3.7
Sector-47B,3.9,7.0,30.697192362959857,76.76240494308773,Transportation,RailwayStation,3,22,11609.0,3.33
Sector-47B,5.0,1.0,30.697192362959857,76.76240494308773,Transportation,BusStop,3,22,11609.0,2.75
Sector-46C,5.0,1.0,30.697192362959857,76.76240494308773,Transportation,BusStop,3,22,11609.0,2.75
Sector34/35,4.0,5.0,30.697192362959857,76.76240494308773,Transportation,RailwayStation,3,22,11609.0,3.25
Sector35/34,5.0,1.0,30.697192362959857,76.76240494308773,Transportation,BusStop,3,22,11609.0,2.75
Sector34/35,5.0,1.0,30.697192362959857,76.76240494308773,Transportation,BusStop,3,22,11609.0,2.75
Sector48/49(U.T.Border),5.0,1.0,30.697192362959857,76.76240494308773,Transportation,BusStop,3,22,11609.0,2.75
Phase10PolicePostAjitgarh,5.0,1.0,30.697192362959857,76.76240494308773,GovernmentBuilding,PoliceStation,3,22,11609.0,2.75
SudokuSolversPvtLtd,5.0,6.0,30.697192362959857,76.76240494308773,FinancialInstitution,InvestmentFirm,3,22,11609.0,4.0
StateBankofIndiaDISTTCOURTSEC-43CHANDIGARH,3.6,5.0,30.697192362959857,76.76240494308773,FinancialInstitution,Bank,3,22,11609.0,3.0
FinMattersPrivateLimited,5.0,7.0,30.697192362959857,76.76240494308773,FinancialInstitution,InvestmentFirm,3,22,11609.0,4.1
BankofBarodaATM,5.0,4.0,30.697192362959857,76.76240494308773,FinancialInstitution,ATM,3,22,11609.0,3.7142857142857135
StateBankofIndiaSECTOR23CHANDIGARH,3.2,29.0,30.697192362959857,76.76240494308773,FinancialInstitution,Bank,3,22,11609.0,3.087500000000001
"MotherhoodFertility&IVFCenter-BestIVFCentreinChandigarh,Punjab",4.9,343.0,30.697192362959857,76.76240494308773,Hospital,MaternityHospital,3,22,11609.0,4.874855491329505
"MotherhoodFertility&IVFCenter-BestIVFCentreinChandigarh,Punjab",4.9,343.0,30.697192362959857,76.76240494308773,Hospital,RehabilitationCenter,3,22,11609.0,4.874855491329505
9G-TheWorldOfCinemaPublicity,5.0,1.0,30.697192362959857,76.76240494308773,Entertainment,MovieTheater,3,22,11609.0,2.75
basketballcourt,4.3,47.0,30.697192362959857,76.76240494308773,Entertainment,SportsComplex,3,22,11609.0,4.162000000000003
GreenPark,4.4,204.0,30.697192362959857,76.76240494308773,Entertainment,AmusementPark,3,22,11609.0,4.365217391304333
TheMadHouse,5.0,65.0,30.697192362959857,76.76240494308773,Entertainment,ComedyClub,3,22,11609.0,4.867647058823529
Nirmantheatre,3.8,90.0,30.697192362959857,76.76240494308773,Entertainment,MovieTheater,3,22,11609.0,3.7419354838709737
PunjabArtsCouncil,4.4,405.0,30.697192362959857,76.76240494308773,Entertainment,ConcertHall,3,22,11609.0,4.3823529411765
CityFitnessGym,4.7,21.0,30.697192362959857,76.76240494308773,Fitness&Wellness,Gym,3,22,11609.0,4.362500000000002
GovernmentCollegeofYogaEducation&Health,4.4,99.0,30.697192362959857,76.76240494308773,Fitness&Wellness,YogaStudio,3,22,11609.0,4.329411764705875
Shantidrycleaners,4.8,4.0,30.697192362959857,76.76240494308773,PersonalCare,Laundry,3,22,11609.0,3.6
GautamDryCleaners,4.7,3.0,30.697192362959857,76.76240494308773,PersonalCare,Laundry,3,22,11609.0,3.35
HairLondonUnisexSalon&Academy,4.4,240.0,30.697192362959857,76.76240494308773,PersonalCare,HairSalon,3,22,11609.0,4.370370370370358
HairCafe,4.7,70.0,30.697192362959857,76.76240494308773,PersonalCare,HairSalon,3,22,11609.0,4.589041095890406
Sector64Park,4.1,161.0,30.697192362959857,76.76240494308773,OutdoorSpace,Park,3,22,11609.0,4.06158536585367
GreenPark,4.4,204.0,30.697192362959857,76.76240494308773,OutdoorSpace,Park,3,22,11609.0,4.365217391304333
GovernmentElementarySchool,4.8,6.0,30.697192362959857,76.76240494308773,EducationalInstitute,School,3,22,11609.0,3.866666666666666
GROUPOFINSTITUTIONS,5.0,1.0,30.697192362959857,76.76240494308773,EducationalInstitute,University,3,22,11609.0,2.75
DolphinGroupofColleges,4.3,7.0,30.697192362959857,76.76240494308773,EducationalInstitute,College,3,22,11609.0,3.61
DolphinGroupofColleges,4.3,7.0,30.697192362959857,76.76240494308773,EducationalInstitute,University,3,22,11609.0,3.61
PanjabUniversitySouthCampus,4.3,150.0,30.697192362959857,76.76240494308773,EducationalInstitute,University,3,22,11609.0,4.254901960784311
ShivamDrivingSchool(Govt.Registered),4.8,181.0,30.696337,76.762132,EducationalInstitute,DrivingSchool,3,22,11609.0,4.754347826086943
MANAVRACHNAUNIVERSITY,5.0,3.0,30.697192362959857,76.76240494308773,EducationalInstitute,University,3,22,11609.0,3.5
ChandigarhLawAcademy,5.0,4.0,30.697894,76.762628,EducationalInstitute,College,3,22,11609.0,3.7142857142857135
ChandigarhLawAcademy,5.0,4.0,30.697894,76.762628,EducationalInstitute,University,3,22,11609.0,3.7142857142857135
BYJU'STuitionCentre-Sector34A,4.4,62.0,30.697192362959857,76.76240494308773,EducationalInstitute,TuitionCenter,3,22,11609.0,4.289230769230771
KendriyaVidyalayaSector-47SecondarySection,4.3,210.0,30.697192362959857,76.76240494308773,EducationalInstitute,School,3,22,11609.0,4.267605633802802
DoonPublicSchool,3.8,5.0,30.697192362959857,76.76240494308773,EducationalInstitute,School,3,22,11609.0,3.125
GovernmentHighSchool,4.6,15.0,30.697894,76.762628,EducationalInstitute,School,3,22,11609.0,4.166666666666667
"Govt.ModelSr.Sec.School,Sector-23A",4.7,73.0,30.697192362959857,76.76240494308773,EducationalInstitute,School,3,22,11609.0,4.593421052631573
BataShoeStore,3.5,26.0,30.697192362959857,76.76240494308773,Shop,ShoeStore,3,22,11609.0,3.3448275862068964
ApolloPharmacyMohali7Phase,3.7,17.0,30.697192362959857,76.76240494308773,Shop,Pharmacy,3,22,11609.0,3.445000000000001
MochiShoes,4.0,172.0,30.697192362959857,76.76240494308773,Shop,ShoeStore,3,22,11609.0,3.9657142857142857
BataShoeStore,3.4,37.0,30.697192362959857,76.76240494308773,Shop,ShoeStore,3,22,11609.0,3.2950000000000017
MadanGeneralStore,3.8,4.0,30.697192362959857,76.76240494308773,Shop,ConvenienceStore,3,22,11609.0,3.0285714285714285
LifeLine-ChemistsandDruggists,5.0,1.0,30.697894,76.762628,Shop,Pharmacy,3,22,11609.0,2.75
MahajanMedicalHall,4.1,47.0,30.697192362959857,76.76240494308773,Shop,Pharmacy,3,22,11609.0,3.973999999999997
Bata,4.0,445.0,30.697192362959857,76.76240494308773,Shop,ShoeStore,3,22,11609.0,3.986607142857143
PamBeautySalon,4.8,4.0,30.697192362959857,76.76240494308773,Shop,BeautyParlour,3,22,11609.0,3.6
SukhmaniCollections,5.0,1.0,30.697192362959857,76.76240494308773,Shop,Clothing,3,22,11609.0,2.75
SwarnStationers,4.3,4.0,30.697192362959857,76.76240494308773,Shop,Stationery,3,22,11609.0,3.314285714285714
KhalsaBooksShopattwa,3.9,110.0,30.697192362959857,76.76240494308773,Shop,Diary,3,22,11609.0,3.849557522123887
SwarnStationers,4.3,4.0,30.697192362959857,76.76240494308773,Shop,Diary,3,22,11609.0,3.314285714285714
VerkaBooth,4.0,80.0,30.697192362959857,76.76240494308773,Shop,Diary,3,22,11609.0,3.927710843373494
AnandStationery&GiftShop,2.5,8.0,30.697192362959857,76.76240494308773,Shop,Stationery,3,22,11609.0,2.363636363636364
AnandStationery&GiftShop,2.5,8.0,30.697192362959857,76.76240494308773,Shop,Diary,3,22,11609.0,2.363636363636364
Queenshair&beautysalon,4.8,199.0,30.697192362959857,76.76240494308773,Shop,BeautyParlour,3,22,11609.0,4.758415841584141
VishalStationers&GiftShop,5.0,1.0,30.697894,76.762629,Shop,Stationery,3,22,11609.0,2.75
VishalStationers&GiftShop,5.0,1.0,30.697894,76.762629,Shop,Diary,3,22,11609.0,2.75
SurjitStores,3.6,74.0,30.697192362959857,76.76240494308773,Shop,Diary,3,22,11609.0,3.5376623376623346
AVASOTech.Pvt.Ltd.,4.7,65.0,30.697192362959857,76.76240494308773,Office,CorporateOffice,3,22,11609.0,4.580882352941171
JateshBhallaInsurance&InvestmentServices,4.9,9.0,30.697192362959857,76.76240494308773,Office,InsuranceAgency,3,22,11609.0,4.175
RainbowAdvertisingCo,5.0,1.0,30.697192362959857,76.76240494308773,Office,AdvertisingAgency,3,22,11609.0,2.75
XperdgeTrainings,4.5,4.0,30.697192362959857,76.76240494308773,Office,CorporateOffice,3,22,11609.0,3.4285714285714284
SudokuSolversPvtLtd,5.0,6.0,30.697192362959857,76.76240494308773,Office,InsuranceAgency,3,22,11609.0,4.0
OfficeRSC,4.7,3.0,30.697192362959857,76.76240494308773,Office,CorporateOffice,3,22,11609.0,3.35
ChintaFreeSolutions,5.0,13.0,30.697971,76.762566,Office,AdvertisingAgency,3,22,11609.0,4.4375
RajivGandhiBhawan,4.1,14.0,30.697192362959857,76.76240494308773,Office,CorporateOffice,3,22,11609.0,3.7294117647058833
ORMLeaders-GraphicDesigning&DigitalMarketingAgencyChandigarh,4.9,18.0,30.697192362959857,76.76240494308773,Office,AdvertisingAgency,3,22,11609.0,4.485714285714287
ORMLeaders-GraphicDesigning&DigitalMarketingAgencyChandigarh,4.9,18.0,30.697192362959857,76.76240494308773,Office,MediaCompany,3,22,11609.0,4.485714285714287
Sikka,4.0,2.0,30.697192362959857,76.76240494308773,Office,CorporateOffice,3,22,11609.0,2.8
GargAdvertisingAgency|Designing&PrintingStudio,5.0,36.0,30.697192362959857,76.76240494308773,Office,AdvertisingAgency,3,22,11609.0,4.769230769230769
ZOAmaraSector43,5.0,1.0,30.697192362959857,76.76240494308773,Hotel,Hotels,3,22,11609.0,2.75
OYO5333HotelSheronz,4.0,3.0,30.697192362959857,76.76240494308773,Hotel,Resorts,3,22,11609.0,3.0
"MehtaPG&Hostel(Onlyfor+1,+2,NEETJEEStudents)",4.7,33.0,30.697192362959857,76.76240494308773,Hotel,Hostelsforstayingnearme,3,22,11609.0,4.475
