Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
MiwayInternetCafe,4.4,26.0,30.705734,76.761762,Restaurant,Cafe,7,22,11049.000000000002,4.151724137931036
ExpertDrivingSchool(Govt.Registered)(CHANDIGARH),4.8,751.0,30.70585,76.761923,EducationalInstitute,DrivingSchool,7,22,11049.000000000002,4.788859416445684
