Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
"Burgrill,Sector67Mohali",4.2,135.0,30.675855,76.73977,Restaurant,FastFood,0,2,5215.200000000001,4.152173913043476
AnandBakers,4.4,25.0,30.685269,76.739668,Restaurant,Bakery,0,2,5215.200000000001,4.142857142857144
IcePice,4.3,58.0,30.685314,76.740247,Restaurant,IceCreamParlor,0,2,5215.200000000001,4.186885245901643
SaraoHotel,3.6,873.0,30.68521,76.739717,EventVenue,ConferenceCenter,0,2,5215.200000000001,3.5945205479451494
BestechBusinessTower,4.3,5292.0,30.67565,76.740274,EventVenue,ConferenceCenter,0,2,5215.200000000001,4.298696883852273
AkshanshEstates,5.0,43.0,30.675642,76.740277,FinancialInstitution,InvestmentFirm,0,2,5215.200000000001,4.804347826086956
AestheticDentalClinic|DentistinMohali,4.9,203.0,30.685089,76.739818,Hospital,DentalClinic,0,2,5215.200000000001,4.857766990291247
Opentheatre,5.0,1.0,30.687711,76.740138,Entertainment,MovieTheater,0,2,5215.200000000001,2.75
SafariBigCat-AdventureOfALifetime,5.0,12.0,30.675642,76.740276,Entertainment,Zoo,0,2,5215.200000000001,4.4
Master'sUnisexSalon,4.7,379.0,30.685303,76.739616,PersonalCare,HairSalon,0,2,5215.200000000001,4.678795811518354
HairMadnessAunisexsalon,4.4,35.0,30.685113,76.739951,PersonalCare,HairSalon,0,2,5215.200000000001,4.210526315789476
SilviPark,4.4,4813.0,30.686832,76.740439,OutdoorSpace,Park,0,2,5215.200000000001,4.398504983388835
MonaÃ¯Â¿Â½sTuition,5.0,38.0,30.690422,76.740179,EducationalInstitute,TuitionCenter,0,2,5215.200000000001,4.780487804878049
Master'sUnisexSalon,4.7,379.0,30.685303,76.739616,Shop,BeautyParlour,0,2,5215.200000000001,4.678795811518354
RelianceDigital,4.6,892.0,30.673458,76.739967,Shop,Electronics,0,2,5215.200000000001,4.591284916201055
BestechBusinessTower,4.3,5292.0,30.67565,76.740274,Office,Co-workingSpace,0,2,5215.200000000001,4.298696883852273
AkshanshEstates,5.0,43.0,30.675642,76.740277,Office,Co-workingSpace,0,2,5215.200000000001,4.804347826086956
SaraoHotel,3.6,873.0,30.68521,76.739717,Hotel,BudgetHotel,0,2,5215.200000000001,3.5945205479451494
Al-Palm,5.0,1.0,30.684972,76.739838,Hotel,BudgetHotel,0,2,5215.200000000001,2.75
SaraoHotel,3.6,873.0,30.68521,76.739717,Hotel,Hotels,0,2,5215.200000000001,3.5945205479451494
Al-Palm,5.0,1.0,30.684972,76.739838,Hotel,Hotels,0,2,5215.200000000001,2.75
